category,constraint_scenario,depot_chargers,depots,instance,interpretation,manifest_num_cv,manifest_num_ev,max_cv,max_ev,mechanism,promotable,public_chargers,replicate,size,source_class
vanilla,unbounded_reference,,1,e2-vanilla-25c-03,Current solver/search-shell reference.,2,1,1000000,1000000,none,False,,3,25,reference_only
vanilla,goeke_ev_cap_only,,1,e2-vanilla-25c-03,Cap EV route count by Goeke/ReSETP metadata; CV remains flexible.,2,1,1000000,1,ev_fleet_capital,False,,3,25,source_backed_diagnostic
vanilla,goeke_total_cap,,1,e2-vanilla-25c-03,Cap CV and EV route count by Goeke/ReSETP metadata.,2,1,2,1,fleet_capital,False,,3,25,source_backed_diagnostic
vanilla,depot_chargers_manifest_ev_diagnostic,1,1,e2-vanilla-25c-03,Set each depot's chargers to manifest EV count; diagnostic proxy only.,2,1,1000000,1000000,depot_charging_capacity,False,,3,25,diagnostic_only
vanilla,depot_chargers_manifest_total_diagnostic,3,1,e2-vanilla-25c-03,Set each depot's chargers to manifest total vehicle count; diagnostic proxy only.,2,1,1000000,1000000,depot_charging_capacity,False,,3,25,diagnostic_only
vanilla,public_charging_disabled_diagnostic,,1,e2-vanilla-25c-03,Set public station chargers to zero to test public charging dependency.,2,1,1000000,1000000,public_charging_availability,False,0,3,25,diagnostic_only
vanilla,depot_manifest_ev_no_public_diagnostic,1,1,e2-vanilla-25c-03,Combine manifest-EV depot charger proxy with no public charging.,2,1,1000000,1000000,charging_capacity_combo,False,0,3,25,diagnostic_only
vanilla,unbounded_reference,,1,e2-vanilla-50c-01,Current solver/search-shell reference.,4,3,1000000,1000000,none,False,,1,50,reference_only
vanilla,goeke_ev_cap_only,,1,e2-vanilla-50c-01,Cap EV route count by Goeke/ReSETP metadata; CV remains flexible.,4,3,1000000,3,ev_fleet_capital,False,,1,50,source_backed_diagnostic
vanilla,goeke_total_cap,,1,e2-vanilla-50c-01,Cap CV and EV route count by Goeke/ReSETP metadata.,4,3,4,3,fleet_capital,False,,1,50,source_backed_diagnostic
vanilla,depot_chargers_manifest_ev_diagnostic,3,1,e2-vanilla-50c-01,Set each depot's chargers to manifest EV count; diagnostic proxy only.,4,3,1000000,1000000,depot_charging_capacity,False,,1,50,diagnostic_only
vanilla,depot_chargers_manifest_total_diagnostic,7,1,e2-vanilla-50c-01,Set each depot's chargers to manifest total vehicle count; diagnostic proxy only.,4,3,1000000,1000000,depot_charging_capacity,False,,1,50,diagnostic_only
vanilla,public_charging_disabled_diagnostic,,1,e2-vanilla-50c-01,Set public station chargers to zero to test public charging dependency.,4,3,1000000,1000000,public_charging_availability,False,0,1,50,diagnostic_only
vanilla,depot_manifest_ev_no_public_diagnostic,3,1,e2-vanilla-50c-01,Combine manifest-EV depot charger proxy with no public charging.,4,3,1000000,1000000,charging_capacity_combo,False,0,1,50,diagnostic_only
vanilla,unbounded_reference,,1,e2-vanilla-50c-02,Current solver/search-shell reference.,4,3,1000000,1000000,none,False,,2,50,reference_only
vanilla,goeke_ev_cap_only,,1,e2-vanilla-50c-02,Cap EV route count by Goeke/ReSETP metadata; CV remains flexible.,4,3,1000000,3,ev_fleet_capital,False,,2,50,source_backed_diagnostic
vanilla,goeke_total_cap,,1,e2-vanilla-50c-02,Cap CV and EV route count by Goeke/ReSETP metadata.,4,3,4,3,fleet_capital,False,,2,50,source_backed_diagnostic
vanilla,depot_chargers_manifest_ev_diagnostic,3,1,e2-vanilla-50c-02,Set each depot's chargers to manifest EV count; diagnostic proxy only.,4,3,1000000,1000000,depot_charging_capacity,False,,2,50,diagnostic_only
vanilla,depot_chargers_manifest_total_diagnostic,7,1,e2-vanilla-50c-02,Set each depot's chargers to manifest total vehicle count; diagnostic proxy only.,4,3,1000000,1000000,depot_charging_capacity,False,,2,50,diagnostic_only
vanilla,public_charging_disabled_diagnostic,,1,e2-vanilla-50c-02,Set public station chargers to zero to test public charging dependency.,4,3,1000000,1000000,public_charging_availability,False,0,2,50,diagnostic_only
vanilla,depot_manifest_ev_no_public_diagnostic,3,1,e2-vanilla-50c-02,Combine manifest-EV depot charger proxy with no public charging.,4,3,1000000,1000000,charging_capacity_combo,False,0,2,50,diagnostic_only
vanilla,unbounded_reference,,1,e2-vanilla-50c-03,Current solver/search-shell reference.,4,3,1000000,1000000,none,False,,3,50,reference_only
vanilla,goeke_ev_cap_only,,1,e2-vanilla-50c-03,Cap EV route count by Goeke/ReSETP metadata; CV remains flexible.,4,3,1000000,3,ev_fleet_capital,False,,3,50,source_backed_diagnostic
vanilla,goeke_total_cap,,1,e2-vanilla-50c-03,Cap CV and EV route count by Goeke/ReSETP metadata.,4,3,4,3,fleet_capital,False,,3,50,source_backed_diagnostic
vanilla,depot_chargers_manifest_ev_diagnostic,3,1,e2-vanilla-50c-03,Set each depot's chargers to manifest EV count; diagnostic proxy only.,4,3,1000000,1000000,depot_charging_capacity,False,,3,50,diagnostic_only
vanilla,depot_chargers_manifest_total_diagnostic,7,1,e2-vanilla-50c-03,Set each depot's chargers to manifest total vehicle count; diagnostic proxy only.,4,3,1000000,1000000,depot_charging_capacity,False,,3,50,diagnostic_only
vanilla,public_charging_disabled_diagnostic,,1,e2-vanilla-50c-03,Set public station chargers to zero to test public charging dependency.,4,3,1000000,1000000,public_charging_availability,False,0,3,50,diagnostic_only
vanilla,depot_manifest_ev_no_public_diagnostic,3,1,e2-vanilla-50c-03,Combine manifest-EV depot charger proxy with no public charging.,4,3,1000000,1000000,charging_capacity_combo,False,0,3,50,diagnostic_only
vanilla,unbounded_reference,,1,e2-vanilla-75c-01,Current solver/search-shell reference.,6,5,1000000,1000000,none,False,,1,75,reference_only
vanilla,goeke_ev_cap_only,,1,e2-vanilla-75c-01,Cap EV route count by Goeke/ReSETP metadata; CV remains flexible.,6,5,1000000,5,ev_fleet_capital,False,,1,75,source_backed_diagnostic
vanilla,goeke_total_cap,,1,e2-vanilla-75c-01,Cap CV and EV route count by Goeke/ReSETP metadata.,6,5,6,5,fleet_capital,False,,1,75,source_backed_diagnostic
vanilla,depot_chargers_manifest_ev_diagnostic,5,1,e2-vanilla-75c-01,Set each depot's chargers to manifest EV count; diagnostic proxy only.,6,5,1000000,1000000,depot_charging_capacity,False,,1,75,diagnostic_only
vanilla,depot_chargers_manifest_total_diagnostic,11,1,e2-vanilla-75c-01,Set each depot's chargers to manifest total vehicle count; diagnostic proxy only.,6,5,1000000,1000000,depot_charging_capacity,False,,1,75,diagnostic_only
vanilla,public_charging_disabled_diagnostic,,1,e2-vanilla-75c-01,Set public station chargers to zero to test public charging dependency.,6,5,1000000,1000000,public_charging_availability,False,0,1,75,diagnostic_only
vanilla,depot_manifest_ev_no_public_diagnostic,5,1,e2-vanilla-75c-01,Combine manifest-EV depot charger proxy with no public charging.,6,5,1000000,1000000,charging_capacity_combo,False,0,1,75,diagnostic_only
vanilla,unbounded_reference,,1,e2-vanilla-75c-02,Current solver/search-shell reference.,6,5,1000000,1000000,none,False,,2,75,reference_only
vanilla,goeke_ev_cap_only,,1,e2-vanilla-75c-02,Cap EV route count by Goeke/ReSETP metadata; CV remains flexible.,6,5,1000000,5,ev_fleet_capital,False,,2,75,source_backed_diagnostic
vanilla,goeke_total_cap,,1,e2-vanilla-75c-02,Cap CV and EV route count by Goeke/ReSETP metadata.,6,5,6,5,fleet_capital,False,,2,75,source_backed_diagnostic
vanilla,depot_chargers_manifest_ev_diagnostic,5,1,e2-vanilla-75c-02,Set each depot's chargers to manifest EV count; diagnostic proxy only.,6,5,1000000,1000000,depot_charging_capacity,False,,2,75,diagnostic_only
vanilla,depot_chargers_manifest_total_diagnostic,11,1,e2-vanilla-75c-02,Set each depot's chargers to manifest total vehicle count; diagnostic proxy only.,6,5,1000000,1000000,depot_charging_capacity,False,,2,75,diagnostic_only
vanilla,public_charging_disabled_diagnostic,,1,e2-vanilla-75c-02,Set public station chargers to zero to test public charging dependency.,6,5,1000000,1000000,public_charging_availability,False,0,2,75,diagnostic_only
vanilla,depot_manifest_ev_no_public_diagnostic,5,1,e2-vanilla-75c-02,Combine manifest-EV depot charger proxy with no public charging.,6,5,1000000,1000000,charging_capacity_combo,False,0,2,75,diagnostic_only
vanilla,unbounded_reference,,1,e2-vanilla-75c-03,Current solver/search-shell reference.,5,5,1000000,1000000,none,False,,3,75,reference_only
vanilla,goeke_ev_cap_only,,1,e2-vanilla-75c-03,Cap EV route count by Goeke/ReSETP metadata; CV remains flexible.,5,5,1000000,5,ev_fleet_capital,False,,3,75,source_backed_diagnostic
vanilla,goeke_total_cap,,1,e2-vanilla-75c-03,Cap CV and EV route count by Goeke/ReSETP metadata.,5,5,5,5,fleet_capital,False,,3,75,source_backed_diagnostic
vanilla,depot_chargers_manifest_ev_diagnostic,5,1,e2-vanilla-75c-03,Set each depot's chargers to manifest EV count; diagnostic proxy only.,5,5,1000000,1000000,depot_charging_capacity,False,,3,75,diagnostic_only
vanilla,depot_chargers_manifest_total_diagnostic,10,1,e2-vanilla-75c-03,Set each depot's chargers to manifest total vehicle count; diagnostic proxy only.,5,5,1000000,1000000,depot_charging_capacity,False,,3,75,diagnostic_only
vanilla,public_charging_disabled_diagnostic,,1,e2-vanilla-75c-03,Set public station chargers to zero to test public charging dependency.,5,5,1000000,1000000,public_charging_availability,False,0,3,75,diagnostic_only
vanilla,depot_manifest_ev_no_public_diagnostic,5,1,e2-vanilla-75c-03,Combine manifest-EV depot charger proxy with no public charging.,5,5,1000000,1000000,charging_capacity_combo,False,0,3,75,diagnostic_only
