alternate_direct_cv_feasible,best_alternate_direct_cv_roundtrip_km,best_alternate_minus_owner_roundtrip_km,customer_id,demand_kg,direct_cv_reachable_depot_count,direct_cv_reachable_depots_json,direct_cv_roundtrip_km_by_depot_json,due_second,instance_id,owner_depot_id,owner_direct_cv_feasible,owner_direct_cv_roundtrip_km,ready_second,region
True,164.806054573578,116.473073823514,C101,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 164.806054573578, ""D_foshan"": 193.055688573831, ""D_guangzhou"": 206.215209666009, ""D_shenzhen"": 48.332980750064}",47692.56516,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,48.332980750064,45762.5289,prd
True,157.646066036776,106.474159289206,C102,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 157.646066036776, ""D_foshan"": 203.39451138046402, ""D_guangzhou"": 216.55403247264204, ""D_shenzhen"": 51.17190674757}",54548.99196,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,51.17190674757,51540.86334,prd
True,162.249803257967,106.474159289206,C103,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 162.249803257967, ""D_foshan"": 204.153759145143, ""D_guangzhou"": 217.31328023732098, ""D_shenzhen"": 55.775643968760996}",58559.48772,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,55.775643968760996,56356.830299999994,prd
True,158.196792139719,106.474159289206,C104,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 158.196792139719, ""D_foshan"": 199.973945042812, ""D_guangzhou"": 213.133466134989, ""D_shenzhen"": 51.722632850513}",58681.8456,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,51.722632850513,55312.4979,prd
True,151.687128266766,106.474159289206,C105,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 151.687128266766, ""D_foshan"": 207.509475544166, ""D_guangzhou"": 210.652767957387, ""D_shenzhen"": 45.212968977559996}",50600.90418,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,45.212968977559996,48048.97206,prd
True,165.69104983398802,106.47415928920603,C106,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 165.69104983398802, ""D_foshan"": 206.11085102395998, ""D_guangzhou"": 219.270372116138, ""D_shenzhen"": 59.216890544782}",52407.1617,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,59.216890544782,49914.96564,prd
True,158.162629933558,106.47415928920601,C107,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 158.162629933558, ""D_foshan"": 199.19168746279598, ""D_guangzhou"": 212.351208554974, ""D_shenzhen"": 51.688470644351995}",62124.561720000005,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,51.688470644351995,59129.1459,prd
True,153.553208042626,106.47415928920601,C108,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 153.553208042626, ""D_foshan"": 198.03366023936502, ""D_guangzhou"": 200.98373223126802, ""D_shenzhen"": 47.07904875342}",49052.37042,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,47.07904875342,46093.81362,prd
True,163.073683618919,106.474159289206,C109,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 163.073683618919, ""D_foshan"": 200.10150495059298, ""D_guangzhou"": 213.261026042771, ""D_shenzhen"": 56.599524329713}",47418.55458,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,56.599524329713,45205.976160000006,prd
True,159.545264078979,106.47415928920599,C110,417.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 159.545264078979, ""D_foshan"": 198.896488059148, ""D_guangzhou"": 212.056009151326, ""D_shenzhen"": 53.071104789773}",58299.7785,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,53.071104789773,55819.036439999996,prd
True,159.775804730581,106.474159289206,C111,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 159.775804730581, ""D_foshan"": 198.896097530022, ""D_guangzhou"": 212.05561862219997, ""D_shenzhen"": 53.301645441375}",66434.37180000001,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,53.301645441375,63166.11642,prd
True,165.75687111998798,116.47307382351397,C112,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 165.75687111998798, ""D_foshan"": 192.147109362594, ""D_guangzhou"": 205.306630454772, ""D_shenzhen"": 49.283797296474006}",64397.53446000001,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,49.283797296474006,62527.84968000001,prd
True,160.917670234495,106.474159289206,C113,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 160.917670234495, ""D_foshan"": 203.968883951566, ""D_guangzhou"": 217.128405043744, ""D_shenzhen"": 54.443510945289006}",43128.31548,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,54.443510945289006,41057.52942,prd
True,165.93465411921702,109.21949100424801,C114,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 165.93465411921702, ""D_foshan"": 203.299052184563, ""D_guangzhou"": 216.458573276741, ""D_shenzhen"": 56.715163114969}",62145.8067,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,56.715163114969,59654.55174,prd
True,169.376832572538,116.99895424823,C115,417.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 169.376832572538, ""D_foshan"": 195.393450399976, ""D_guangzhou"": 208.552971492154, ""D_shenzhen"": 52.377878324308}",46684.29492,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,52.377878324308,43885.15812,prd
True,151.687128266766,106.474159289206,C116,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 151.687128266766, ""D_foshan"": 207.509475544166, ""D_guangzhou"": 210.652767957387, ""D_shenzhen"": 45.212968977559996}",55073.94042,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,45.212968977559996,53224.0278,prd
True,151.664421759193,106.474159289206,C117,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 151.664421759193, ""D_foshan"": 204.69905330101298, ""D_guangzhou"": 207.756590170165, ""D_shenzhen"": 45.190262469987}",59896.20996,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,45.190262469987,57472.92768,prd
True,163.271567199215,117.24103659809202,C118,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 163.271567199215, ""D_foshan"": 193.70841467740402, ""D_guangzhou"": 206.867935769582, ""D_shenzhen"": 46.030530601123}",47657.36682,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,46.030530601123,44158.437060000004,prd
True,169.269061184886,116.34347146530101,C119,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 169.269061184886, ""D_foshan"": 194.48401433575503, ""D_guangzhou"": 207.643535427933, ""D_shenzhen"": 52.925589719585}",59069.36274,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,52.925589719585,56763.09396,prd
True,157.60620868291002,106.47415928920603,C120,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 157.60620868291002, ""D_foshan"": 206.097049431953, ""D_guangzhou"": 219.25657052412998, ""D_shenzhen"": 51.132049393704}",56952.042239999995,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,51.132049393704,54029.81604,prd
True,151.76711334005802,106.47415928920601,C121,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 151.76711334005802, ""D_foshan"": 204.801744881878, ""D_guangzhou"": 207.85928175103, ""D_shenzhen"": 45.292954050852}",54548.99196,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,45.292954050852,51540.86334,prd
True,157.112431038284,109.35018585431601,C122,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 157.112431038284, ""D_foshan"": 194.735819208931, ""D_guangzhou"": 197.68589120083402, ""D_shenzhen"": 47.762245183968}",52557.083640000004,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,47.762245183968,49260.316679999996,prd
True,158.196792138869,106.474159289206,C123,417.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 158.196792138869, ""D_foshan"": 199.973945041962, ""D_guangzhou"": 213.13346613413898, ""D_shenzhen"": 51.722632849663}",61816.61465999999,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,51.722632849663,58528.57956,prd
True,156.208066717825,106.474159289206,C124,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 156.208066717825, ""D_foshan"": 199.37214373901, ""D_guangzhou"": 212.53166483118798, ""D_shenzhen"": 49.733907428619}",60508.945680000004,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,49.733907428619,58344.44927999999,prd
True,151.66442189700402,106.47415928920603,C125,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 151.66442189700402, ""D_foshan"": 208.821688667206, ""D_guangzhou"": 211.879225536357, ""D_shenzhen"": 45.190262607798}",61492.98234,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,45.190262607798,58699.350419999995,prd
True,162.76217498980202,106.47415928920603,C126,417.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 162.76217498980202, ""D_foshan"": 200.153190542676, ""D_guangzhou"": 213.312711634854, ""D_shenzhen"": 56.288015700596}",61763.49384,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,56.288015700596,58380.66066,prd
True,160.568535522449,106.474159289206,C127,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 160.568535522449, ""D_foshan"": 203.76107054617898, ""D_guangzhou"": 216.920591638357, ""D_shenzhen"": 54.094376233243}",46104.35586,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,54.094376233243,43993.03974,prd
True,159.54526411353902,106.47415928920603,C128,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 159.54526411353902, ""D_foshan"": 198.896488093708, ""D_guangzhou"": 212.056009185886, ""D_shenzhen"": 53.071104824333}",59655.56166,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,53.071104824333,56143.4949,prd
True,154.26268457510298,108.47055494336497,C129,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 154.26268457510298, ""D_foshan"": 196.16826699531103, ""D_guangzhou"": 199.11833898721298, ""D_shenzhen"": 45.79212963173801}",63655.11438,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,45.79212963173801,60271.42122,prd
True,160.24179649373,106.474159289206,C130,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 160.24179649373, ""D_foshan"": 204.28303442861403, ""D_guangzhou"": 217.442555520792, ""D_shenzhen"": 53.767637204524}",58706.121960000004,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,53.767637204524,56679.10602,prd
True,159.545264103639,106.474159289206,C131,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 159.545264103639, ""D_foshan"": 199.047575593802, ""D_guangzhou"": 212.20709668598002, ""D_shenzhen"": 53.071104814433}",50584.418099999995,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,53.071104814433,48392.59626,prd
True,169.71900489026098,116.61048640907798,C132,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 169.71900489026098, ""D_foshan"": 194.66694309735297, ""D_guangzhou"": 207.82646418953098, ""D_shenzhen"": 53.108518481183}",48704.1414,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,53.108518481183,45995.04612,prd
True,158.626272558351,106.47415928920599,C133,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 158.626272558351, ""D_foshan"": 199.907572702097, ""D_guangzhou"": 213.06709379427502, ""D_shenzhen"": 52.152113269145005}",46357.95372,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,52.152113269145005,43536.410820000005,prd
True,156.787075059222,106.474159289206,C134,417.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 156.787075059222, ""D_foshan"": 197.855839232959, ""D_guangzhou"": 211.01536032513698, ""D_shenzhen"": 50.312915770016}",61816.61465999999,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,50.312915770016,58528.57956,prd
True,158.75387550589198,106.47415928920599,C135,417.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 158.75387550589198, ""D_foshan"": 197.303480506277, ""D_guangzhou"": 210.463001598455, ""D_shenzhen"": 52.279716216686}",50716.50708,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,52.279716216686,48204.13638,prd
True,166.544805036627,117.18586461321999,C136,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 166.544805036627, ""D_foshan"": 192.086474166702, ""D_guangzhou"": 205.24599525888001, ""D_shenzhen"": 49.358940423407006}",51548.641019999995,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,49.358940423407006,48355.939979999996,prd
True,168.67137540457003,116.62670249981103,C137,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 168.67137540457003, ""D_foshan"": 191.54395578863, ""D_guangzhou"": 196.689018794589, ""D_shenzhen"": 52.044672904759}",48682.99662,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,52.044672904759,46828.50054,prd
True,167.165054152361,109.04986651130798,C138,417.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 167.165054152361, ""D_foshan"": 207.58485534233301, ""D_guangzhou"": 220.74437643451097, ""D_shenzhen"": 58.115187641053005}",58475.00688,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,58.115187641053005,54907.56822,prd
True,158.735759688208,106.474159289206,C139,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 158.735759688208, ""D_foshan"": 196.513785318653, ""D_guangzhou"": 209.673306410831, ""D_shenzhen"": 52.261600399002}",62195.149379999995,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,52.261600399002,59976.41076,prd
True,161.538334807772,106.474159289206,C140,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 161.538334807772, ""D_foshan"": 203.968883952596, ""D_guangzhou"": 217.128405044774, ""D_shenzhen"": 55.064175518566}",62871.689099999996,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,55.064175518566,59856.0222,prd
True,162.74715321662202,106.47415928920603,C141,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 162.74715321662202, ""D_foshan"": 200.138168769496, ""D_guangzhou"": 213.297689861674, ""D_shenzhen"": 56.272993927415996}",46561.10262,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,56.272993927415996,43386.41898,prd
True,169.250176985262,116.34347146530098,C142,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 169.250176985262, ""D_foshan"": 194.46513013613102, ""D_guangzhou"": 207.62465122830903, ""D_shenzhen"": 52.906705519961}",52625.71212,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,52.906705519961,49378.6164,prd
True,158.55540069651002,106.47415928920603,C143,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 158.55540069651002, ""D_foshan"": 198.889355124234, ""D_guangzhou"": 212.048876216412, ""D_shenzhen"": 52.081241407304}",53088.95286,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,52.081241407304,50144.2134,prd
True,160.039693533749,111.373575699708,C144,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 160.039693533749, ""D_foshan"": 195.88623236831202, ""D_guangzhou"": 197.87528170544996, ""D_shenzhen"": 48.666117834040996}",45301.2585,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,48.666117834040996,42353.00424,prd
True,156.92025594646302,111.54879067983101,C145,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 156.92025594646302, ""D_foshan"": 194.73581919187097, ""D_guangzhou"": 197.68589118377398, ""D_shenzhen"": 45.371465266632}",66873.63108,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,45.371465266632,63324.51576,prd
True,160.75932729169097,106.47415928920597,C146,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 160.75932729169097, ""D_foshan"": 204.65563598239603, ""D_guangzhou"": 217.815157074574, ""D_shenzhen"": 54.285168002485}",47375.20122,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,54.285168002485,44939.120339999994,prd
True,166.86170899083902,109.38049082268802,C147,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 166.86170899083902, ""D_foshan"": 207.28151018081098, ""D_guangzhou"": 220.441031272989, ""D_shenzhen"": 57.481218168150995}",45232.056240000005,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,57.481218168150995,41724.89286,prd
True,167.598889415818,114.48979191695702,C148,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 167.598889415818, ""D_foshan"": 195.01480994950504, ""D_guangzhou"": 208.174331041683, ""D_shenzhen"": 53.109097498861}",49232.33766,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,53.109097498861,46515.79662,prd
True,165.50666899127,106.474159289206,C149,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 165.50666899127, ""D_foshan"": 205.92647018124197, ""D_guangzhou"": 219.08599127341998, ""D_shenzhen"": 59.032509702064004}",47155.54842,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,59.032509702064004,43984.03794,prd
True,160.96478125017398,106.47415928920599,C150,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 160.96478125017398, ""D_foshan"": 203.364916109291, ""D_guangzhou"": 216.52443720146798, ""D_shenzhen"": 54.490621960968}",47671.92882,cn-prd-150c-02-V2-LOCATIONS,D_shenzhen,True,54.490621960968,44297.06856,prd
True,67.185080442871,12.539867704255002,C001,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 54.645212738615996, ""D_foshan"": 130.06949309731, ""D_guangzhou"": 67.185080442871, ""D_shenzhen"": 104.266375532776}",52692.61188,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,54.645212738615996,49971.045600000005,prd
True,66.76772849721901,4.54653206486001,C002,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 62.221196432359, ""D_foshan"": 117.764794967024, ""D_guangzhou"": 66.76772849721901, ""D_shenzhen"": 104.834824064349}",46698.47268,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,62.221196432359,43548.79638,prd
True,67.520045315226,4.927385242246999,C003,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 62.592660072979, ""D_foshan"": 116.083288443347, ""D_guangzhou"": 67.520045315226, ""D_shenzhen"": 104.57624791170299}",45997.29432,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,62.592660072979,43898.56332,prd
True,68.03938180641501,17.838726954558005,C004,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 50.200654851857, ""D_foshan"": 133.304853771147, ""D_guangzhou"": 68.03938180641501, ""D_shenzhen"": 112.62701969752699}",46191.7938,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,50.200654851857,43177.26768,prd
True,64.690925368012,13.556212327190003,C005,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 51.134713040822, ""D_foshan"": 132.877730604026, ""D_guangzhou"": 64.690925368012, ""D_shenzhen"": 116.539675163532}",44511.66252,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,51.134713040822,41491.368239999996,prd
True,64.786048404112,13.556212327189996,C006,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 51.229836076922, ""D_foshan"": 132.972853640126, ""D_guangzhou"": 64.786048404112, ""D_shenzhen"": 116.634798199632}",44535.032699999996,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,51.229836076922,41717.06094,prd
True,72.64274778974001,13.117824293727018,C007,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 59.524923496012995, ""D_foshan"": 126.89081527969701, ""D_guangzhou"": 72.64274778974001, ""D_shenzhen"": 101.85215615669802}",52149.7341,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,59.524923496012995,48757.15464,prd
True,72.038378229407,11.763524238720002,C008,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 60.274853990687, ""D_foshan"": 126.08731858683001, ""D_guangzhou"": 72.038378229407, ""D_shenzhen"": 101.85619496404699}",59388.575339999996,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,60.274853990687,56631.65472,prd
True,67.001717753839,5.154504058259995,C009,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 61.84721369557901, ""D_foshan"": 117.99878422364401, ""D_guangzhou"": 67.001717753839, ""D_shenzhen"": 105.068813320969}",60187.40436,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,61.84721369557901,57344.02314,prd
True,67.776295269682,14.605906844198003,C010,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 53.17038842548399, ""D_foshan"": 133.404101337367, ""D_guangzhou"": 67.776295269682, ""D_shenzhen"": 112.72626726374699}",44617.93068,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,53.17038842548399,41358.39318,prd
True,74.79647699961701,17.031506432813018,C011,208.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 57.764970566803996, ""D_foshan"": 124.594707443045, ""D_guangzhou"": 74.79647699961701, ""D_shenzhen"": 96.553757764426}",49316.22858,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,57.764970566803996,46930.99896,prd
True,67.414473594827,-2.045035926139988,C012,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 69.45950952096699, ""D_foshan"": 108.461785431849, ""D_guangzhou"": 67.414473594827, ""D_shenzhen"": 105.584682896485}",49998.940019999995,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,69.45950952096699,47795.70342,prd
True,71.898767098096,11.053629710675999,C013,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 60.84513738742, ""D_foshan"": 126.18316081446001, ""D_guangzhou"": 71.898767098096, ""D_shenzhen"": 101.952037191677}",60624.72552,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,60.84513738742,58232.35746,prd
True,67.371465456919,5.750773717819996,C014,417.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 61.620691739099, ""D_foshan"": 127.952376180219, ""D_guangzhou"": 67.371465456919, ""D_shenzhen"": 103.947924399785}",60860.13666,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,61.620691739099,58145.33184,prd
True,61.971556269212996,8.728797227669993,C015,139.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 53.242759041543, ""D_foshan"": 120.147033823988, ""D_guangzhou"": 61.971556269212996, ""D_shenzhen"": 112.069109319133}",63160.44726,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,53.242759041543,60122.545679999996,prd
True,66.843571559745,4.642396228674002,C016,347.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 62.201175331071, ""D_foshan"": 128.477551394556, ""D_guangzhou"": 66.843571559745, ""D_shenzhen"": 104.69100078167999}",50951.04468,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,62.201175331071,47949.02838,prd
True,73.91164802504099,15.587709172415991,C017,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 58.323938852625, ""D_foshan"": 125.38251136992, ""D_guangzhou"": 73.91164802504099, ""D_shenzhen"": 97.900235533533}",47765.36286,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,58.323938852625,44381.7267,prd
True,68.496290066983,3.575068200435993,C018,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 64.921221866547, ""D_foshan"": 124.82584591525901, ""D_guangzhou"": 68.496290066983, ""D_shenzhen"": 102.78376356903699}",57869.2089,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,64.921221866547,55187.58324,prd
True,71.9175907381,11.671561083434,C019,278.0,4,"[""D_dongguan"", ""D_foshan"", ""D_guangzhou"", ""D_shenzhen""]","{""D_dongguan"": 60.246029654666, ""D_foshan"": 126.605653665421, ""D_guangzhou"": 71.9175907381, ""D_shenzhen"": 102.38294995528702}",53286.02178,cn-prd-150c-03-V2-LOCATIONS,D_dongguan,True,60.246029654666,49737.54288,prd
