path,artifact_kinds,artifact_count,last_modified,has_raw_runs_csv,csv_rows,has_seed_column,instance_ids,solver_path,solver_path_evidence,fingerprint_a_attempts,fingerprint_a_completed,fingerprint_b_groups,fingerprint_b_groups_with_single_value,fingerprint_b_grouping_keys,fingerprint_c_result,classification,classification_evidence
baselines/e3_ablation/e3_v6_clean_20260713,csv:5;json:32;npy:5,42,2026-07-13T04:21:20+08:00,false,该包无此信息,false,L-main-threeshift-200c-01,未归类,"baselines/e3_ablation/e3_v6_clean_20260713/solutions/E3__200c__M0__seed1__fee0__eval200__search.json:1: JSON顶层字段=['charging_actions', 'cross_site_services', 'routes']；未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段",该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,"baselines/e3_ablation/e3_v6_clean_20260713/solutions/E3__200c__M0__seed1__fee0__eval200__search.json:1: JSON顶层字段=['charging_actions', 'cross_site_services', 'routes']；未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据"
baselines/e3_ablation/e3_v6_clean_20260713/preflight,csv:2;json:3;md:1,6,2026-07-13T04:21:32+08:00,true,4,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v6_clean_20260713/preflight/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v6_clean_20260713/preflight/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v6_clean_20260713/preflight/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v7_clean_20260713,csv:5;json:50;npy:5,60,2026-07-13T04:45:56+08:00,false,该包无此信息,false,L-main-threeshift-200c-01,未归类,"baselines/e3_ablation/e3_v7_clean_20260713/model_gate/raw_runs.csv:1: CSV表头=['E_cv_direct', 'E_ev_indirect', 'E_total', 'actual_evals', 'adopted_source', 'battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'contract_sha256', 'cooperation_story_win', 'cost_carbon', 'cost_component_error', 'cost_elec', 'cost_fix', 'cost_fuel', 'cost_km', 'cost_occ', 'cost_transship', 'cross_site_accepted_candidates']；未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段",该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,"baselines/e3_ablation/e3_v7_clean_20260713/model_gate/raw_runs.csv:1: CSV表头=['E_cv_direct', 'E_ev_indirect', 'E_total', 'actual_evals', 'adopted_source', 'battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'contract_sha256', 'cooperation_story_win', 'cost_carbon', 'cost_component_error', 'cost_elec', 'cost_fix', 'cost_fuel', 'cost_km', 'cost_occ', 'cost_transship', 'cross_site_accepted_candidates']；未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据"
baselines/e3_ablation/e3_v7_clean_20260713/model_gate,csv:2;json:3;md:1,6,2026-07-13T04:31:39+08:00,true,2,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v7_clean_20260713/model_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v7_clean_20260713/model_gate/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v7_clean_20260713/model_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v7_clean_20260713/preflight,csv:2;json:3;md:1,6,2026-07-13T04:35:09+08:00,true,4,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v7_clean_20260713/preflight/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v7_clean_20260713/preflight/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v7_clean_20260713/preflight/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v7_clean_20260713/preflight/exhibit_smoke,csv:6;json:1,7,2026-07-13T04:34:54+08:00,false,该包无此信息,false,该包无此信息,未归类,baselines/e3_ablation/e3_v7_clean_20260713/preflight/exhibit_smoke/decision.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,baselines/e3_ablation/e3_v7_clean_20260713/preflight/exhibit_smoke/decision.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v7_clean_20260713/rehearsal,csv:2;json:3;md:1,6,2026-07-13T04:32:41+08:00,true,2,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v7_clean_20260713/rehearsal/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v7_clean_20260713/rehearsal/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v7_clean_20260713/rehearsal/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v8_clean_20260713,csv:10;json:156;npy:10,176,2026-07-13T04:58:20+08:00,false,该包无此信息,false,L-main-threeshift-100c-01|L-main-threeshift-200c-01,未归类,"baselines/e3_ablation/e3_v8_clean_20260713/solutions/E3__200c__M0__seed1__fee0__eval200__search.json:1: JSON顶层字段=['charging_actions', 'cross_site_services', 'routes']；未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段",该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,"baselines/e3_ablation/e3_v8_clean_20260713/solutions/E3__200c__M0__seed1__fee0__eval200__search.json:1: JSON顶层字段=['charging_actions', 'cross_site_services', 'routes']；未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据"
baselines/e3_ablation/e3_v8_clean_20260713/model_gate,csv:2;json:3;md:1,6,2026-07-13T04:43:20+08:00,true,2,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v8_clean_20260713/model_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v8_clean_20260713/model_gate/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v8_clean_20260713/model_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v8_clean_20260713/preflight,csv:2;json:3;md:1,6,2026-07-13T04:44:28+08:00,true,4,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v8_clean_20260713/preflight/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v8_clean_20260713/preflight/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v8_clean_20260713/preflight/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v8_clean_20260713/preflight/exhibit_smoke,csv:6;json:1,7,2026-07-13T04:44:28+08:00,false,该包无此信息,false,该包无此信息,未归类,baselines/e3_ablation/e3_v8_clean_20260713/preflight/exhibit_smoke/decision.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,baselines/e3_ablation/e3_v8_clean_20260713/preflight/exhibit_smoke/decision.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v8_clean_20260713/rehearsal,csv:2;json:3;md:1,6,2026-07-13T04:43:58+08:00,true,2,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v8_clean_20260713/rehearsal/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v8_clean_20260713/rehearsal/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v8_clean_20260713/rehearsal/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v9_clean_20260713,csv:10;json:174;npy:10,194,2026-07-13T05:24:41+08:00,false,该包无此信息,false,L-main-threeshift-100c-01|L-main-threeshift-200c-01,未归类,"baselines/e3_ablation/e3_v9_clean_20260713/solutions/E3__200c__M0__seed1__fee0__eval200__search.json:1: JSON顶层字段=['charging_actions', 'cross_site_services', 'routes']；未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段",该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,UNDETERMINED,"baselines/e3_ablation/e3_v9_clean_20260713/solutions/E3__200c__M0__seed1__fee0__eval200__search.json:1: JSON顶层字段=['charging_actions', 'cross_site_services', 'routes']；未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据"
baselines/e3_ablation/e3_v9_clean_20260713/model_gate,csv:2;json:3;md:1,6,2026-07-13T05:05:48+08:00,true,2,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v9_clean_20260713/model_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v9_clean_20260713/model_gate/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v9_clean_20260713/model_gate/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v9_clean_20260713/preflight,csv:2;json:3;md:1,6,2026-07-13T05:02:50+08:00,true,4,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v9_clean_20260713/preflight/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v9_clean_20260713/preflight/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v9_clean_20260713/preflight/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_v9_clean_20260713/rehearsal,csv:2;json:3;md:1,6,2026-07-13T05:06:26+08:00,true,2,true,L-main-threeshift-200c-01,未归类,baselines/e3_ablation/e3_v9_clean_20260713/rehearsal/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_v9_clean_20260713/rehearsal/raw_runs.csv; keys=['battery_kwh', 'between_trip_gap_hours', 'budget', 'carbon_quota_kg', 'depot_charge_power_kw', 'fairness_enabled', 'fee', 'fee_override_verified', 'instance', 'layer', 'machine', 'min_profit_ratio', 'scenario_role', 'size', 'strict_contract_id']; seed=['seed']; values=['total_cost', 'route_structure_signature', 'search_route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,UNDETERMINED,baselines/e3_ablation/e3_v9_clean_20260713/rehearsal/metadata.json:未出现可区分P1-P4的engine、源文件、runner导入或调用字段，且无明确零搜索字段；缺失信息：缺少可区分P1-P5的engine、源文件绑定或runner调用证据
baselines/e3_ablation/e3_warmstart_controlled_20260713,json:18,18,2026-07-13T10:38:02+08:00,false,该包无此信息,false,L-main-threeshift-200c-01,P3,baselines/e3_ablation/e3_warmstart_controlled_20260713/gate_plan.json:/source_hashes/solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py=1594ac4a54638f117ac8c4a24f7e7ed9754f555eedd47e56663d91829c21a1c7,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,NOT_AFFECTED_PATH,baselines/e3_ablation/e3_warmstart_controlled_20260713/gate_plan.json:/source_hashes/solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py=1594ac4a54638f117ac8c4a24f7e7ed9754f555eedd47e56663d91829c21a1c7；求解路径=P3，不含P1
baselines/e3_ablation/e3_warmstart_controlled_20260713/gate,csv:2;json:3;md:1,6,2026-07-13T10:38:03+08:00,true,2,true,L-main-threeshift-200c-01,P3,baselines/e3_ablation/e3_warmstart_controlled_20260713/gate/decision.json:/source_hashes/solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py=1594ac4a54638f117ac8c4a24f7e7ed9754f555eedd47e56663d91829c21a1c7,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_warmstart_controlled_20260713/gate/raw_runs.csv; keys=['arm', 'battery_kwh', 'budget', 'depot_charge_power_kw', 'fairness_enabled', 'fairness_theta', 'fee', 'instance', 'min_profit_ratio', 'size']; seed=['seed']; values=['total_cost', 'route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,NOT_AFFECTED_PATH,baselines/e3_ablation/e3_warmstart_controlled_20260713/gate/decision.json:/source_hashes/solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py=1594ac4a54638f117ac8c4a24f7e7ed9754f555eedd47e56663d91829c21a1c7；求解路径=P3，不含P1
baselines/e3_ablation/e3_warmstart_controlled_20260713/preflight,csv:2;json:3;md:1,6,2026-07-13T10:25:53+08:00,true,2,true,L-main-threeshift-200c-01,P3,baselines/e3_ablation/e3_warmstart_controlled_20260713/preflight/decision.json:/source_hashes/solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py=1594ac4a54638f117ac8c4a24f7e7ed9754f555eedd47e56663d91829c21a1c7,该包无此信息,该包无此信息,0,0,"source=baselines/e3_ablation/e3_warmstart_controlled_20260713/preflight/raw_runs.csv; keys=['arm', 'battery_kwh', 'budget', 'depot_charge_power_kw', 'fairness_enabled', 'fairness_theta', 'fee', 'instance', 'min_profit_ratio', 'size']; seed=['seed']; values=['total_cost', 'route_structure_signature']; seed_counts={}",不适用：存在迭代或评价预算列['budget']，但没有同种子同配置的不同预算组,NOT_AFFECTED_PATH,baselines/e3_ablation/e3_warmstart_controlled_20260713/preflight/decision.json:/source_hashes/solver/src/setp_solver/algorithms/resetp_alns/kernel/alns_core.py=1594ac4a54638f117ac8c4a24f7e7ed9754f555eedd47e56663d91829c21a1c7；求解路径=P3，不含P1
baselines/e4_e5/china_2025_formal_month_selection_20260718,csv:5;json:3;md:1,9,2026-07-18T00:31:14+08:00,true,5,false,该包无此信息,P5,baselines/e4_e5/china_2025_formal_month_selection_20260718/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_2025_formal_month_selection_20260718/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['check', 'observed', 'expected', 'status']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_2025_formal_month_selection_20260718/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/china_2026_july_explanatory_cases_20260718,csv:3;json:3;md:1,7,2026-07-18T00:15:11+08:00,true,3,false,该包无此信息,P5,baselines/e4_e5/china_2026_july_explanatory_cases_20260718/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_2026_july_explanatory_cases_20260718/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['check', 'observed', 'expected', 'status']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_2026_july_explanatory_cases_20260718/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/china_policy_price_gate_20260717,csv:4;json:3;md:1,8,2026-07-17T03:24:04+08:00,false,该包无此信息,false,该包无此信息,P5,baselines/e4_e5/china_policy_price_gate_20260717/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,NO_SEARCH,baselines/e4_e5/china_policy_price_gate_20260717/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/china_policy_price_gate_beijing_20260717,csv:4;json:3;md:2;txt:5,14,2026-07-17T16:49:07+08:00,true,1,false,该包无此信息,P5,baselines/e4_e5/china_policy_price_gate_beijing_20260717/raw_runs.csv:列 search_evaluations 全部为0（1行）,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_policy_price_gate_beijing_20260717/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['region', 'access_date', 'raw_snapshot_count', 'official_first_party_source_count', 'tariff_source_status', 'diesel_source_status', 'charging_service_fee_status', 'cea_reuse_status', 'search_evaluations', 'solver_evaluations', 'source_gate_pass', 'decision']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_policy_price_gate_beijing_20260717/raw_runs.csv:列 search_evaluations 全部为0（1行）；包内记录为零搜索
baselines/e4_e5/china_policy_price_gate_beijing_20260717/v2_official_fee_deep_dive_20260717,csv:2;json:3;md:1;txt:3,9,2026-07-17T19:29:48+08:00,false,该包无此信息,false,该包无此信息,P5,baselines/e4_e5/china_policy_price_gate_beijing_20260717/v2_official_fee_deep_dive_20260717/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,NO_SEARCH,baselines/e4_e5/china_policy_price_gate_beijing_20260717/v2_official_fee_deep_dive_20260717/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/china_policy_price_gate_chongqing_20260717,csv:4;json:3;md:2;txt:6,15,2026-07-17T16:49:07+08:00,true,1,false,该包无此信息,P5,baselines/e4_e5/china_policy_price_gate_chongqing_20260717/raw_runs.csv:列 search_evaluations 全部为0（1行）,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_policy_price_gate_chongqing_20260717/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['region', 'access_date', 'raw_snapshot_count', 'official_first_party_source_count', 'tariff_source_status', 'diesel_source_status', 'charging_service_fee_status', 'cea_reuse_status', 'search_evaluations', 'solver_evaluations', 'source_gate_pass', 'decision']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_policy_price_gate_chongqing_20260717/raw_runs.csv:列 search_evaluations 全部为0（1行）；包内记录为零搜索
baselines/e4_e5/china_policy_price_gate_chongqing_20260717/v2_official_fee_deep_dive_20260717,csv:2;json:3;md:1;txt:3,9,2026-07-17T19:29:48+08:00,false,该包无此信息,false,该包无此信息,P5,baselines/e4_e5/china_policy_price_gate_chongqing_20260717/v2_official_fee_deep_dive_20260717/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,NO_SEARCH,baselines/e4_e5/china_policy_price_gate_chongqing_20260717/v2_official_fee_deep_dive_20260717/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/china_policy_price_gate_guangdong_20260717,csv:4;json:3;md:2;txt:6,15,2026-07-17T16:49:07+08:00,true,1,false,该包无此信息,P5,baselines/e4_e5/china_policy_price_gate_guangdong_20260717/raw_runs.csv:列 search_evaluations 全部为0（1行）,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_policy_price_gate_guangdong_20260717/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['region', 'access_date', 'raw_snapshot_count', 'official_first_party_source_count', 'tariff_source_status', 'diesel_source_status', 'charging_service_fee_status', 'cea_reuse_status', 'search_evaluations', 'solver_evaluations', 'source_gate_pass', 'decision']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_policy_price_gate_guangdong_20260717/raw_runs.csv:列 search_evaluations 全部为0（1行）；包内记录为零搜索
baselines/e4_e5/china_policy_price_gate_guangdong_20260717/v2_official_fee_deep_dive_20260717,csv:2;json:3;md:1;txt:3,9,2026-07-17T19:29:48+08:00,false,该包无此信息,false,该包无此信息,P5,baselines/e4_e5/china_policy_price_gate_guangdong_20260717/v2_official_fee_deep_dive_20260717/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,该包无此信息,该包无此信息,该包无逐单元原始记录CSV,该包无此信息：无逐单元原始记录CSV,NO_SEARCH,baselines/e4_e5/china_policy_price_gate_guangdong_20260717/v2_official_fee_deep_dive_20260717/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/china_region_price_source_gate_20260717,csv:1;html:8;json:3;md:1;pdf:2;png:1;py:1;pyc:1;xls:1,19,2026-07-17T16:58:56+08:00,true,13,false,该包无此信息,P5,baselines/e4_e5/china_region_price_source_gate_20260717/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_region_price_source_gate_20260717/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['source_id', 'region_scope', 'source_type', 'publisher', 'title', 'source_date', 'price_effective_date', 'raw_file', 'raw_sha256', 'bytes', 'direct_url', 'fetched_at_utc', 'license_or_use_restriction', 'extraction', 'fetch_status']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_region_price_source_gate_20260717/metadata.json:/search_evaluations=0；包内记录为零搜索
baselines/e4_e5/china_tvci_2026_interpolated_july_panel_20260718,csv:3;json:3;md:1,7,2026-07-18T00:15:10+08:00,true,5,false,该包无此信息,P5,baselines/e4_e5/china_tvci_2026_interpolated_july_panel_20260718/metadata.json:/search_evaluations=0,该包无此信息,该包无此信息,0,0,"source=baselines/e4_e5/china_tvci_2026_interpolated_july_panel_20260718/raw_runs.csv; 该CSV无seed或同义逐单元种子列；header=['check', 'observed', 'expected', 'status']",不适用：该包无seed或同义逐单元种子列,NO_SEARCH,baselines/e4_e5/china_tvci_2026_interpolated_july_panel_20260718/metadata.json:/search_evaluations=0；包内记录为零搜索
