instance,customer_id,shift,demand_quartile,demand_kg,geographic_owner,medium_owner,mixed_owner,restored_from_mixed,medium_differs_from_geographic,distance_to_geographic_owner_km,distance_to_medium_owner_km,distance_to_mixed_owner_km
L-main-threeshift-150c-01,C017,1,2,361.0,D1,D1,D1,0,0,87.73370273403395,87.73370273403395,87.73370273403395
L-main-threeshift-150c-01,C018,1,2,341.0,D1,D1,D1,0,0,84.27825960886709,84.27825960886709,84.27825960886709
L-main-threeshift-150c-01,C019,1,4,751.0,D1,D0,D0,0,1,78.21481789983602,81.67347578101106,81.67347578101106
L-main-threeshift-150c-01,C020,1,2,428.0,D0,D0,D0,0,0,48.783359292349886,48.783359292349886,48.783359292349886
L-main-threeshift-150c-01,C021,1,1,206.0,D0,D1,D1,0,1,59.56469590743162,61.39868060238142,61.39868060238142
L-main-threeshift-150c-01,C022,1,2,309.0,D0,D1,D1,0,1,42.82301562258314,50.684106441053004,50.684106441053004
L-main-threeshift-150c-01,C023,1,2,368.0,D0,D0,D0,0,0,6.268989947001031,6.268989947001031,6.268989947001031
L-main-threeshift-150c-01,C024,1,4,735.0,D1,D1,D1,0,0,34.5796678124929,34.5796678124929,34.5796678124929
L-main-threeshift-150c-01,C025,1,4,787.0,D1,D1,D1,0,0,77.86193812622702,77.86193812622702,77.86193812622702
L-main-threeshift-150c-01,C026,1,4,768.0,D1,D1,D0,1,0,19.525312715755167,19.525312715755167,26.81158145401535
L-main-threeshift-150c-01,C027,1,4,828.0,D0,D0,D0,0,0,38.838322689189354,38.838322689189354,38.838322689189354
L-main-threeshift-150c-01,C028,1,2,411.0,D0,D0,D0,0,0,76.96516396382198,76.96516396382198,76.96516396382198
L-main-threeshift-150c-01,C029,1,3,587.0,D0,D0,D0,0,0,51.0085319212247,51.0085319212247,51.0085319212247
L-main-threeshift-150c-01,C030,1,4,793.0,D0,D1,D1,0,1,22.505843643731733,33.65672158221274,33.65672158221274
L-main-threeshift-150c-01,C031,1,3,553.0,D1,D0,D0,0,1,46.945111624521346,57.12199259478349,57.12199259478349
L-main-threeshift-150c-01,C032,1,4,713.0,D1,D0,D0,0,1,48.27608240194049,48.405397522661666,48.405397522661666
L-main-threeshift-150c-01,C033,1,3,654.0,D1,D1,D1,0,0,48.941849898468625,48.941849898468625,48.941849898468625
L-main-threeshift-150c-01,C034,1,3,547.0,D1,D1,D1,0,0,65.97737373766952,65.97737373766952,65.97737373766952
L-main-threeshift-150c-01,C035,1,2,428.0,D1,D1,D1,0,0,66.09098408655365,66.09098408655365,66.09098408655365
L-main-threeshift-150c-01,C036,1,3,574.0,D1,D1,D1,0,0,6.315231858703816,6.315231858703816,6.315231858703816
L-main-threeshift-150c-01,C037,1,3,600.0,D0,D1,D1,0,1,72.00372237647856,81.03324920178092,81.03324920178092
L-main-threeshift-150c-01,C038,1,4,764.0,D1,D1,D1,0,0,27.264892982774263,27.264892982774263,27.264892982774263
L-main-threeshift-150c-01,C039,1,2,367.0,D0,D0,D0,0,0,33.46950165523981,33.46950165523981,33.46950165523981
L-main-threeshift-150c-01,C040,1,3,598.0,D1,D1,D1,0,0,60.88106107922037,60.88106107922037,60.88106107922037
L-main-threeshift-150c-01,C041,1,3,502.0,D0,D0,D0,0,0,91.6411183298196,91.6411183298196,91.6411183298196
L-main-threeshift-150c-01,C042,1,3,588.0,D1,D1,D1,0,0,18.861688718594298,18.861688718594298,18.861688718594298
L-main-threeshift-150c-01,C043,1,2,381.0,D0,D0,D0,0,0,5.861222215289231,5.861222215289231,5.861222215289231
L-main-threeshift-150c-01,C044,1,3,462.0,D1,D1,D0,1,0,5.598766694620932,5.598766694620932,8.627097643524154
L-main-threeshift-150c-01,C045,1,4,820.0,D0,D0,D1,1,0,33.99599504787879,33.99599504787879,41.74456064707582
L-main-threeshift-150c-01,C046,1,2,335.0,D0,D1,D1,0,1,54.51377322306813,61.87392790993547,61.87392790993547
L-main-threeshift-150c-01,C047,1,2,322.0,D0,D1,D1,0,1,17.522514554851995,25.24522229893961,25.24522229893961
L-main-threeshift-150c-01,C048,1,2,313.0,D0,D0,D0,0,0,15.941591675475824,15.941591675475824,15.941591675475824
L-main-threeshift-150c-01,C049,1,2,355.0,D1,D1,D1,0,0,10.91490989243217,10.91490989243217,10.91490989243217
L-main-threeshift-150c-01,C050,1,1,256.0,D1,D1,D0,1,0,52.20801458828717,52.20801458828717,52.63183082921683
L-main-threeshift-150c-01,C051,1,3,458.0,D1,D1,D1,0,0,8.035891976986003,8.035891976986003,8.035891976986003
L-main-threeshift-150c-01,C052,1,2,336.0,D0,D0,D0,0,0,31.157358526974008,31.157358526974008,31.157358526974008
L-main-threeshift-150c-01,C053,1,1,101.0,D1,D1,D1,0,0,64.250900422862,64.250900422862,64.250900422862
L-main-threeshift-150c-01,C054,1,4,751.0,D0,D1,D1,0,1,30.491665755209244,41.78777025568324,41.78777025568324
L-main-threeshift-150c-01,C055,1,1,115.0,D1,D0,D0,0,1,72.17415308858116,73.22243816448618,73.22243816448618
L-main-threeshift-150c-01,C056,1,1,226.0,D0,D1,D1,0,1,80.24243942141403,89.82091869159547,89.82091869159547
L-main-threeshift-150c-01,C057,1,2,406.0,D1,D1,D1,0,0,25.792875725729214,25.792875725729214,25.792875725729214
L-main-threeshift-150c-01,C058,1,2,345.0,D1,D0,D0,0,1,6.166237932146867,10.780603232491213,10.780603232491213
L-main-threeshift-150c-01,C059,1,2,354.0,D1,D0,D0,0,1,79.59657759283944,81.91856357206771,81.91856357206771
L-main-threeshift-150c-01,C060,1,3,613.0,D0,D0,D0,0,0,66.43495989117929,66.43495989117929,66.43495989117929
L-main-threeshift-150c-01,C061,1,2,354.0,D0,D1,D1,0,1,10.160658201612726,20.48052599313044,20.48052599313044
L-main-threeshift-150c-01,C062,1,1,146.0,D0,D0,D0,0,0,93.01092262577014,93.01092262577014,93.01092262577014
L-main-threeshift-150c-01,C063,1,1,178.0,D1,D0,D0,0,1,18.972503413814778,23.64708905546727,23.64708905546727
L-main-threeshift-150c-01,C064,1,4,698.0,D0,D0,D0,0,0,21.954983412466973,21.954983412466973,21.954983412466973
L-main-threeshift-150c-01,C065,1,4,807.0,D0,D1,D1,0,1,35.55988658014112,42.180328346900545,42.180328346900545
L-main-threeshift-150c-01,C066,1,4,719.0,D0,D0,D1,1,0,97.54690711053068,97.54690711053068,102.0825546498987
L-main-threeshift-150c-01,C067,1,4,715.0,D0,D1,D1,0,1,57.99143738998802,59.81291333600618,59.81291333600618
L-main-threeshift-150c-01,C068,1,3,564.0,D0,D1,D1,0,1,57.80749382726862,68.04357435941185,68.04357435941185
L-main-threeshift-150c-01,C069,1,3,623.0,D0,D0,D0,0,0,41.27327107210428,41.27327107210428,41.27327107210428
L-main-threeshift-150c-01,C070,1,4,737.0,D1,D1,D1,0,0,17.009201420095792,17.009201420095792,17.009201420095792
L-main-threeshift-150c-01,C071,1,3,482.0,D1,D0,D0,0,1,57.93592011697428,58.1194260865341,58.1194260865341
L-main-threeshift-150c-01,C072,1,3,566.0,D0,D0,D0,0,0,43.906610167359766,43.906610167359766,43.906610167359766
L-main-threeshift-150c-01,C073,1,4,749.0,D1,D1,D0,1,0,33.146709126429606,33.146709126429606,44.12421237350872
L-main-threeshift-150c-01,C074,1,4,696.0,D0,D0,D0,0,0,86.85241842700812,86.85241842700812,86.85241842700812
L-main-threeshift-150c-01,C075,1,3,460.0,D0,D0,D0,0,0,42.05518350707436,42.05518350707436,42.05518350707436
L-main-threeshift-150c-01,C076,1,4,762.0,D1,D0,D0,0,1,50.77086189410031,59.857685535146615,59.857685535146615
L-main-threeshift-150c-01,C077,1,3,685.0,D0,D0,D1,1,0,12.151928142747552,12.151928142747552,22.22944368726705
L-main-threeshift-150c-01,C078,1,3,565.0,D1,D1,D0,1,0,40.346117602342495,40.346117602342495,51.191228268242405
L-main-threeshift-150c-01,C079,1,1,193.0,D1,D0,D0,0,1,61.049135359472686,63.07870679234396,63.07870679234396
L-main-threeshift-150c-01,C080,1,1,246.0,D0,D0,D0,0,0,6.052747088074968,6.052747088074968,6.052747088074968
L-main-threeshift-150c-01,C081,1,3,574.0,D0,D0,D0,0,0,33.685518964132044,33.685518964132044,33.685518964132044
L-main-threeshift-150c-01,C082,1,2,381.0,D0,D0,D1,1,0,62.18011476665591,62.18011476665591,69.49848360031778
L-main-threeshift-150c-01,C083,1,4,749.0,D1,D1,D0,1,0,82.33278381078586,82.33278381078586,93.50017732085914
L-main-threeshift-150c-01,C084,1,1,219.0,D1,D1,D0,1,0,59.09464947547145,59.09464947547145,70.05414837402994
L-main-threeshift-150c-01,C085,1,3,595.0,D0,D1,D1,0,1,61.92913449899005,62.18264607549692,62.18264607549692
L-main-threeshift-150c-01,C086,1,4,739.0,D0,D0,D0,0,0,51.95357244590019,51.95357244590019,51.95357244590019
L-main-threeshift-150c-01,C087,1,1,163.0,D0,D1,D1,0,1,39.30080528616685,46.614810159778166,46.614810159778166
L-main-threeshift-150c-01,C088,1,3,633.0,D0,D0,D0,0,0,67.94973864031928,67.94973864031928,67.94973864031928
L-main-threeshift-150c-01,C089,1,3,627.0,D1,D1,D1,0,0,42.095736249867755,42.095736249867755,42.095736249867755
L-main-threeshift-150c-01,C090,1,2,398.0,D1,D0,D0,0,1,11.187364771951332,18.44411863286777,18.44411863286777
L-main-threeshift-150c-01,C091,1,1,153.0,D0,D1,D1,0,1,6.251477452330769,12.662279743831647,12.662279743831647
L-main-threeshift-150c-01,C092,1,2,453.0,D1,D1,D0,1,0,12.08162955377415,12.08162955377415,13.14083012721799
L-main-threeshift-150c-01,C093,1,2,306.0,D0,D0,D0,0,0,14.100571477160065,14.100571477160065,14.100571477160065
L-main-threeshift-150c-01,C094,1,3,522.0,D0,D0,D0,0,0,29.193623917090182,29.193623917090182,29.193623917090182
L-main-threeshift-150c-01,C095,1,2,352.0,D0,D0,D1,1,0,58.339393147852505,58.339393147852505,61.67843147953813
L-main-threeshift-150c-01,C096,1,4,812.0,D0,D0,D0,0,0,24.877855160011283,24.877855160011283,24.877855160011283
L-main-threeshift-150c-01,C097,1,2,445.0,D0,D0,D0,0,0,79.99299787676732,79.99299787676732,79.99299787676732
L-main-threeshift-150c-01,C098,1,1,175.0,D1,D1,D1,0,0,70.72465281131953,70.72465281131953,70.72465281131953
L-main-threeshift-150c-01,C099,1,3,580.0,D0,D0,D0,0,0,6.079160122845918,6.079160122845918,6.079160122845918
L-main-threeshift-150c-01,C100,1,2,414.0,D1,D1,D1,0,0,75.76434797477104,75.76434797477104,75.76434797477104
L-main-threeshift-150c-01,C101,1,3,623.0,D1,D1,D0,1,0,71.51768719935596,71.51768719935596,75.354188457955
L-main-threeshift-150c-01,C102,1,1,243.0,D0,D0,D0,0,0,25.88770469483341,25.88770469483341,25.88770469483341
L-main-threeshift-150c-01,C103,1,3,470.0,D1,D1,D1,0,0,11.706467242530413,11.706467242530413,11.706467242530413
L-main-threeshift-150c-01,C104,1,4,803.0,D1,D1,D0,1,0,65.93349390536991,65.93349390536991,73.70046540049798
L-main-threeshift-150c-01,C105,1,1,182.0,D1,D1,D0,1,0,64.14844070341411,64.14844070341411,68.40488586762278
L-main-threeshift-150c-01,C106,1,4,737.0,D1,D1,D1,0,0,6.1013672437277835,6.1013672437277835,6.1013672437277835
L-main-threeshift-150c-01,C107,1,2,322.0,D0,D0,D0,0,0,37.40146460191231,37.40146460191231,37.40146460191231
L-main-threeshift-150c-01,C108,1,1,140.0,D0,D0,D0,0,0,46.6754589450452,46.6754589450452,46.6754589450452
L-main-threeshift-150c-01,C109,1,4,768.0,D1,D0,D0,0,1,70.94539949359796,76.86290161217764,76.86290161217764
L-main-threeshift-150c-01,C110,1,1,111.0,D1,D1,D0,1,0,43.684709574981646,43.684709574981646,45.495765313959716
L-main-threeshift-150c-01,C111,1,1,196.0,D0,D0,D0,0,0,34.04957350906175,34.04957350906175,34.04957350906175
L-main-threeshift-150c-01,C112,1,2,345.0,D0,D0,D0,0,0,21.400960913503393,21.400960913503393,21.400960913503393
L-main-threeshift-150c-01,C113,1,3,533.0,D0,D0,D1,1,0,62.794619798100534,62.794619798100534,71.33227532096979
L-main-threeshift-150c-01,C114,1,4,792.0,D0,D0,D1,1,0,9.369643194327093,9.369643194327093,17.012859908086906
L-main-threeshift-150c-01,C115,1,4,820.0,D1,D1,D1,0,0,34.246054561044986,34.246054561044986,34.246054561044986
L-main-threeshift-150c-01,C116,1,2,382.0,D1,D1,D1,0,0,59.135657418148206,59.135657418148206,59.135657418148206
L-main-threeshift-150c-01,C117,1,3,539.0,D0,D0,D0,0,0,26.58525180475257,26.58525180475257,26.58525180475257
L-main-threeshift-150c-01,C118,1,2,318.0,D1,D0,D0,0,1,82.64830386669223,84.86257745067903,84.86257745067903
L-main-threeshift-150c-01,C119,1,1,251.0,D0,D0,D1,1,0,46.63038372451271,46.63038372451271,50.1509519047802
L-main-threeshift-150c-01,C120,1,1,135.0,D0,D0,D1,1,0,32.53725604696561,32.53725604696561,37.8976293780796
L-main-threeshift-150c-01,C121,1,1,270.0,D1,D0,D0,0,1,73.35774924240694,79.41390305854512,79.41390305854512
L-main-threeshift-150c-01,C122,1,4,821.0,D1,D1,D1,0,0,65.19116225534019,65.19116225534019,65.19116225534019
L-main-threeshift-150c-01,C123,1,1,261.0,D1,D1,D0,1,0,76.19552336604899,76.19552336604899,83.52072583348459
L-main-threeshift-150c-01,C124,1,1,255.0,D0,D0,D0,0,0,47.87624761116205,47.87624761116205,47.87624761116205
L-main-threeshift-150c-01,C125,1,1,187.0,D1,D0,D0,0,1,53.64819326590283,55.290113403249585,55.290113403249585
L-main-threeshift-150c-01,C126,1,4,732.0,D0,D0,D0,0,0,29.669087564886457,29.669087564886457,29.669087564886457
L-main-threeshift-150c-01,C127,1,4,720.0,D0,D0,D1,1,0,28.75354198109165,28.75354198109165,38.89555582783494
L-main-threeshift-150c-01,C128,1,1,187.0,D1,D0,D0,0,1,83.21888595002608,90.51065631454674,90.51065631454674
L-main-threeshift-150c-01,C129,1,2,362.0,D0,D0,D1,1,0,59.400252271556056,59.400252271556056,68.47760825153897
L-main-threeshift-150c-01,C130,1,1,265.0,D0,D0,D1,1,0,11.27183171362135,11.27183171362135,18.448516481072026
L-main-threeshift-150c-01,C131,1,3,631.0,D0,D0,D0,0,0,36.08986746679046,36.08986746679046,36.08986746679046
L-main-threeshift-150c-01,C132,1,1,215.0,D1,D1,D1,0,0,16.785751162806953,16.785751162806953,16.785751162806953
L-main-threeshift-150c-01,C133,1,3,621.0,D0,D0,D1,1,0,51.0899546949026,51.0899546949026,57.543958408692305
L-main-threeshift-150c-01,C134,1,2,451.0,D1,D1,D0,1,0,58.27600977322766,58.27600977322766,69.03109642194596
L-main-threeshift-150c-01,C135,1,1,100.0,D1,D1,D0,1,0,62.48148597297618,62.48148597297618,69.5789113176435
L-main-threeshift-150c-01,C136,1,2,381.0,D0,D0,D1,1,0,63.90286048634209,63.90286048634209,64.43461885831273
L-main-threeshift-150c-01,C137,1,1,162.0,D0,D0,D1,1,0,85.95776428434839,85.95776428434839,96.45482383367224
L-main-threeshift-150c-01,C138,1,2,396.0,D1,D1,D1,0,0,63.110770620180396,63.110770620180396,63.110770620180396
L-main-threeshift-150c-01,C139,1,4,815.0,D1,D1,D1,0,0,7.608578378579169,7.608578378579169,7.608578378579169
L-main-threeshift-150c-01,C140,1,3,627.0,D1,D1,D1,0,0,2.2519920496134924,2.2519920496134924,2.2519920496134924
L-main-threeshift-150c-01,C141,1,4,688.0,D0,D1,D1,0,1,18.548918885050952,22.05109508239172,22.05109508239172
L-main-threeshift-150c-01,C142,1,2,364.0,D1,D1,D0,1,0,82.36040350733938,82.36040350733938,87.80152845432704
L-main-threeshift-150c-01,C143,1,1,207.0,D1,D1,D1,0,0,77.58003740211777,77.58003740211777,77.58003740211777
L-main-threeshift-150c-01,C144,1,4,766.0,D0,D1,D1,0,1,50.03282652521742,60.60957377488142,60.60957377488142
L-main-threeshift-150c-01,C145,1,3,541.0,D1,D0,D0,0,1,55.454059446472186,58.51999946520591,58.51999946520591
L-main-threeshift-150c-01,C146,1,3,562.0,D0,D1,D1,0,1,58.90959056054031,67.93993119335093,67.93993119335093
L-main-threeshift-150c-01,C147,1,3,493.0,D1,D0,D0,0,1,44.26064024263857,47.782067017618644,47.782067017618644
L-main-threeshift-150c-01,C148,1,4,775.0,D1,D0,D0,0,1,76.08073185831796,85.82462254120843,85.82462254120843
L-main-threeshift-150c-01,C149,1,1,280.0,D0,D1,D1,0,1,9.215684309545331,19.955165805124853,19.955165805124853
L-main-threeshift-150c-01,C150,1,1,196.0,D0,D0,D0,0,0,51.8677748536507,51.8677748536507,51.8677748536507
L-main-threeshift-150c-01,C151,2,1,159.0,D0,D1,D1,0,1,73.86933466786404,78.10668282304931,78.10668282304931
L-main-threeshift-150c-01,C152,2,4,729.0,D1,D1,D1,0,0,40.71988705291045,40.71988705291045,40.71988705291045
L-main-threeshift-150c-01,C153,2,4,719.0,D1,D0,D0,0,1,107.4613490584807,108.93537139473936,108.93537139473936
L-main-threeshift-150c-01,C154,2,4,794.0,D1,D1,D1,0,0,33.88255291924183,33.88255291924183,33.88255291924183
L-main-threeshift-150c-01,C155,2,2,285.0,D0,D1,D1,0,1,87.9348830296237,97.36566885159752,97.36566885159752
L-main-threeshift-150c-01,C156,2,3,471.0,D0,D0,D0,0,0,57.69952775511425,57.69952775511425,57.69952775511425
L-main-threeshift-150c-01,C157,2,4,705.0,D0,D0,D1,1,0,107.0364557632291,107.0364557632291,112.01916384737348
L-main-threeshift-150c-01,C158,2,4,722.0,D1,D1,D1,0,0,31.600014178187994,31.600014178187994,31.600014178187994
L-main-threeshift-150c-01,C159,2,2,443.0,D1,D1,D1,0,0,27.812637931323728,27.812637931323728,27.812637931323728
L-main-threeshift-150c-01,C160,2,2,355.0,D1,D1,D1,0,0,83.74382621078152,83.74382621078152,83.74382621078152
L-main-threeshift-150c-01,C161,2,3,662.0,D0,D0,D1,1,0,92.13504508213202,92.13504508213202,100.47180012379152
L-main-threeshift-150c-01,C162,2,4,819.0,D0,D0,D0,0,0,14.177572457839883,14.177572457839883,14.177572457839883
L-main-threeshift-150c-01,C163,2,4,719.0,D1,D1,D1,0,0,61.70821814968066,61.70821814968066,61.70821814968066
L-main-threeshift-150c-01,C164,2,2,430.0,D1,D1,D1,0,0,24.28583795391136,24.28583795391136,24.28583795391136
L-main-threeshift-150c-01,C165,2,3,550.0,D1,D1,D1,0,0,43.2171745339508,43.2171745339508,43.2171745339508
L-main-threeshift-150c-01,C166,2,3,663.0,D0,D0,D0,0,0,92.76680380067538,92.76680380067538,92.76680380067538
L-main-threeshift-150c-01,C167,2,2,310.0,D0,D0,D0,0,0,35.56031703368939,35.56031703368939,35.56031703368939
L-main-threeshift-150c-01,C168,2,4,718.0,D0,D0,D0,0,0,60.98741091089537,60.98741091089537,60.98741091089537
L-main-threeshift-150c-01,C169,2,1,271.0,D0,D1,D1,0,1,24.298537544469625,33.27101074490786,33.27101074490786
L-main-threeshift-150c-01,C170,2,3,518.0,D0,D0,D0,0,0,106.44071377560374,106.44071377560374,106.44071377560374
L-main-threeshift-150c-01,C171,2,2,293.0,D0,D0,D1,1,0,57.06284271292572,57.06284271292572,59.26973960864782
L-main-threeshift-150c-01,C172,2,1,152.0,D1,D0,D0,0,1,64.65047543755395,65.79043019606118,65.79043019606118
L-main-threeshift-150c-01,C173,2,3,513.0,D0,D0,D0,0,0,20.187460614839598,20.187460614839598,20.187460614839598
L-main-threeshift-150c-01,C174,2,4,750.0,D0,D0,D0,0,0,3.035217876940633,3.035217876940633,3.035217876940633
L-main-threeshift-150c-01,C175,2,4,802.0,D1,D1,D1,0,0,20.77426938794224,20.77426938794224,20.77426938794224
L-main-threeshift-150c-01,C176,2,2,358.0,D0,D0,D0,0,0,112.51130381104159,112.51130381104159,112.51130381104159
L-main-threeshift-150c-01,C177,2,2,367.0,D1,D1,D0,1,0,41.67174922245215,41.67174922245215,44.433338363397816
L-main-threeshift-150c-01,C178,2,4,820.0,D1,D1,D1,0,0,60.81825742342,60.81825742342,60.81825742342
L-main-threeshift-150c-01,C179,2,3,505.0,D1,D1,D1,0,0,41.049612852223,41.049612852223,41.049612852223
L-main-threeshift-150c-01,C180,2,4,775.0,D1,D0,D0,0,1,50.48565532165959,60.99844268197099,60.99844268197099
L-main-threeshift-150c-01,C181,2,3,631.0,D1,D1,D1,0,0,42.12002780517262,42.12002780517262,42.12002780517262
L-main-threeshift-150c-01,C182,2,1,131.0,D0,D0,D0,0,0,13.11572942939126,13.11572942939126,13.11572942939126
L-main-threeshift-150c-01,C183,2,2,327.0,D0,D0,D0,0,0,33.12011988350888,33.12011988350888,33.12011988350888
L-main-threeshift-150c-01,C184,2,2,378.0,D1,D1,D0,1,0,10.277496506344994,10.277496506344994,12.052026789901358
L-main-threeshift-150c-01,C185,2,3,670.0,D0,D0,D1,1,0,58.264838826274115,58.264838826274115,68.65144914384904
L-main-threeshift-150c-01,C186,2,3,658.0,D1,D1,D1,0,0,63.155343869993914,63.155343869993914,63.155343869993914
L-main-threeshift-150c-01,C187,2,4,828.0,D1,D1,D1,0,0,15.785327338481892,15.785327338481892,15.785327338481892
L-main-threeshift-150c-01,C188,2,1,211.0,D0,D0,D0,0,0,107.77942906928807,107.77942906928807,107.77942906928807
L-main-threeshift-150c-01,C189,2,3,581.0,D1,D1,D1,0,0,24.97157898698808,24.97157898698808,24.97157898698808
L-main-threeshift-150c-01,C190,2,3,514.0,D0,D1,D1,0,1,97.33403744713613,106.03141298611935,106.03141298611935
L-main-threeshift-150c-01,C191,2,4,686.0,D0,D0,D0,0,0,52.67391838662186,52.67391838662186,52.67391838662186
L-main-threeshift-150c-01,C192,2,1,199.0,D0,D0,D0,0,0,73.78692874278005,73.78692874278005,73.78692874278005
L-main-threeshift-150c-01,C193,2,3,503.0,D1,D0,D0,0,1,61.7741184692863,73.1953492617516,73.1953492617516
L-main-threeshift-150c-01,C194,2,2,449.0,D0,D0,D0,0,0,59.53275896641948,59.53275896641948,59.53275896641948
L-main-threeshift-150c-01,C195,2,2,366.0,D1,D1,D1,0,0,17.96379527396728,17.96379527396728,17.96379527396728
L-main-threeshift-150c-01,C196,2,2,398.0,D1,D0,D0,0,1,51.26557475472451,62.66801800466088,62.66801800466088
L-main-threeshift-150c-01,C197,2,2,378.0,D0,D1,D1,0,1,38.847085814459746,44.214857098769805,44.214857098769805
L-main-threeshift-150c-01,C198,2,3,515.0,D1,D1,D0,1,0,24.258258358050252,24.258258358050252,26.676548506300435
L-main-threeshift-150c-01,C199,2,2,390.0,D1,D1,D1,0,0,64.58240927928675,64.58240927928675,64.58240927928675
L-main-threeshift-150c-01,C200,2,2,288.0,D0,D0,D0,0,0,34.229726116983464,34.229726116983464,34.229726116983464
L-main-threeshift-150c-01,C201,2,3,515.0,D0,D1,D1,0,1,105.89165084359627,114.66762561455447,114.66762561455447
L-main-threeshift-150c-01,C202,2,3,646.0,D0,D0,D0,0,0,42.56648562869737,42.56648562869737,42.56648562869737
L-main-threeshift-150c-01,C203,2,2,427.0,D0,D0,D1,1,0,74.17985295478145,74.17985295478145,85.24419753903177
L-main-threeshift-150c-01,C204,2,1,271.0,D0,D0,D0,0,0,3.351995678771081,3.351995678771081,3.351995678771081
L-main-threeshift-150c-01,C205,2,4,827.0,D1,D0,D0,0,1,65.74766242899824,75.61548251403148,75.61548251403148
L-main-threeshift-150c-01,C206,2,2,301.0,D0,D0,D0,0,0,81.89881304191472,81.89881304191472,81.89881304191472
L-main-threeshift-150c-01,C207,2,1,101.0,D1,D0,D0,0,1,23.439962600563753,28.152583879573115,28.152583879573115
L-main-threeshift-150c-01,C208,2,3,496.0,D1,D0,D0,0,1,73.05178299664755,83.63219303577122,83.63219303577122
L-main-threeshift-150c-01,C209,2,1,129.0,D0,D0,D0,0,0,51.71823880873362,51.71823880873362,51.71823880873362
L-main-threeshift-150c-01,C210,2,1,135.0,D1,D1,D1,0,0,97.61907472783338,97.61907472783338,97.61907472783338
L-main-threeshift-150c-01,C211,2,3,461.0,D1,D0,D0,0,1,47.271238217787406,51.91855502686203,51.91855502686203
L-main-threeshift-150c-01,C212,2,4,712.0,D1,D1,D1,0,0,49.340330931115204,49.340330931115204,49.340330931115204
L-main-threeshift-150c-01,C213,2,3,499.0,D0,D1,D1,0,1,64.244969333491,70.77908841954965,70.77908841954965
L-main-threeshift-150c-01,C214,2,3,469.0,D1,D1,D1,0,0,62.21586788962333,62.21586788962333,62.21586788962333
L-main-threeshift-150c-01,C215,2,3,594.0,D1,D1,D1,0,0,44.629890795038875,44.629890795038875,44.629890795038875
L-main-threeshift-150c-01,C216,2,4,712.0,D0,D0,D0,0,0,51.808246999198886,51.808246999198886,51.808246999198886
L-main-threeshift-150c-01,C217,2,2,345.0,D1,D1,D1,0,0,31.379548902886572,31.379548902886572,31.379548902886572
L-main-threeshift-150c-01,C218,2,1,221.0,D0,D0,D1,1,0,52.334483301435206,52.334483301435206,55.23559446263797
L-main-threeshift-150c-01,C219,2,2,452.0,D0,D0,D0,0,0,115.20437778732543,115.20437778732543,115.20437778732543
L-main-threeshift-150c-01,C220,2,2,366.0,D0,D1,D1,0,1,94.35396323962496,104.73047984629696,104.73047984629696
L-main-threeshift-150c-01,C221,2,1,185.0,D0,D0,D0,0,0,86.05578434588229,86.05578434588229,86.05578434588229
L-main-threeshift-150c-01,C222,2,2,379.0,D0,D0,D0,0,0,61.647674185475154,61.647674185475154,61.647674185475154
L-main-threeshift-150c-01,C223,2,4,741.0,D0,D0,D0,0,0,100.03232150033307,100.03232150033307,100.03232150033307
L-main-threeshift-150c-01,C224,2,3,636.0,D0,D0,D1,1,0,89.56329930426246,89.56329930426246,96.61985396536397
L-main-threeshift-150c-01,C225,2,4,721.0,D1,D1,D1,0,0,68.98865555908316,68.98865555908316,68.98865555908316
L-main-threeshift-150c-01,C226,2,1,225.0,D0,D0,D0,0,0,55.74972668375155,55.74972668375155,55.74972668375155
L-main-threeshift-150c-01,C227,2,2,289.0,D0,D0,D1,1,0,37.45784303578225,37.45784303578225,43.90206388113967
L-main-threeshift-150c-01,C228,2,3,657.0,D1,D1,D0,1,0,47.390726975012015,47.390726975012015,50.19799592589728
L-main-threeshift-150c-01,C229,2,4,818.0,D1,D1,D0,1,0,95.03842507824805,95.03842507824805,97.6361608969013
L-main-threeshift-150c-01,C230,2,3,642.0,D0,D0,D1,1,0,83.90837212350745,83.90837212350745,88.46436604014413
L-main-threeshift-150c-01,C231,2,4,738.0,D0,D0,D0,0,0,64.29819129448978,64.29819129448978,64.29819129448978
L-main-threeshift-150c-01,C232,2,3,483.0,D1,D1,D1,0,0,14.929643685573627,14.929643685573627,14.929643685573627
L-main-threeshift-150c-01,C233,2,4,733.0,D0,D1,D1,0,1,61.17734252601202,72.47379562017339,72.47379562017339
L-main-threeshift-150c-01,C234,2,1,160.0,D0,D0,D0,0,0,85.28189750743178,85.28189750743178,85.28189750743178
L-main-threeshift-150c-01,C235,2,4,703.0,D1,D1,D0,1,0,74.12569026474347,74.12569026474347,84.64523438181797
L-main-threeshift-150c-01,C236,2,3,593.0,D1,D1,D0,1,0,5.502974274794957,5.502974274794957,12.679760531508471
L-main-threeshift-150c-01,C237,2,2,451.0,D1,D1,D0,1,0,77.80339010062183,77.80339010062183,80.71870251094042
L-main-threeshift-150c-01,C238,2,1,280.0,D1,D1,D1,0,0,17.948422740076513,17.948422740076513,17.948422740076513
L-main-threeshift-150c-01,C239,2,1,168.0,D1,D1,D0,1,0,44.5614031023354,44.5614031023354,47.04580815671998
L-main-threeshift-150c-01,C240,2,1,143.0,D0,D0,D0,0,0,27.26048017781235,27.26048017781235,27.26048017781235
